img,label
./fall_img_train/chute03/cam5/163.jpg,1.0
./fall_img_train/chute03/cam5/164.jpg,1.0
./fall_img_train/chute03/cam6/153.jpg,1.0
./fall_img_train/chute03/cam6/154.jpg,1.0
./fall_img_train/chute03/cam6/155.jpg,1.0
./fall_img_train/chute03/cam6/156.jpg,1.0
./fall_img_train/chute03/cam6/157.jpg,1.0
./fall_img_train/chute03/cam6/158.jpg,1.0
./fall_img_train/chute03/cam6/159.jpg,1.0
./fall_img_train/chute03/cam6/160.jpg,1.0
./fall_img_train/chute03/cam7/153.jpg,1.0
./fall_img_train/chute03/cam7/154.jpg,1.0
./fall_img_train/chute03/cam7/155.jpg,1.0
./fall_img_train/chute03/cam7/156.jpg,1.0
./fall_img_train/chute03/cam7/157.jpg,1.0
./fall_img_train/chute03/cam7/158.jpg,1.0
./fall_img_train/chute03/cam7/159.jpg,1.0
./fall_img_train/chute03/cam7/160.jpg,1.0
./fall_img_train/chute03/cam8/148.jpg,1.0
./fall_img_train/chute03/cam8/149.jpg,1.0
./fall_img_train/chute03/cam8/150.jpg,1.0
./fall_img_train/chute03/cam8/151.jpg,1.0
./fall_img_train/chute03/cam8/152.jpg,1.0
./fall_img_train/chute03/cam8/153.jpg,1.0
./fall_img_train/chute03/cam8/154.jpg,1.0
./fall_img_train/chute03/cam8/155.jpg,1.0
./fall_img_train/chute04/cam1/167.jpg,1.0
./fall_img_train/chute04/cam1/168.jpg,1.0
./fall_img_train/chute04/cam1/169.jpg,1.0
./fall_img_train/chute04/cam1/170.jpg,1.0
./fall_img_train/chute04/cam1/171.jpg,1.0
./fall_img_train/chute04/cam1/172.jpg,1.0
./fall_img_train/chute04/cam1/173.jpg,1.0
./fall_img_train/chute04/cam1/174.jpg,1.0
./fall_img_train/chute04/cam1/92.jpg,1.0
./fall_img_train/chute04/cam1/93.jpg,1.0
./fall_img_train/chute04/cam1/94.jpg,1.0
./fall_img_train/chute04/cam1/95.jpg,1.0
./fall_img_train/chute04/cam1/96.jpg,1.0
./fall_img_train/chute04/cam1/97.jpg,1.0
./fall_img_train/chute04/cam1/98.jpg,1.0
./fall_img_train/chute04/cam1/99.jpg,1.0
./fall_img_train/chute04/cam2/167.jpg,1.0
./fall_img_train/chute04/cam2/168.jpg,1.0
./fall_img_train/chute04/cam2/169.jpg,1.0
./fall_img_train/chute04/cam2/170.jpg,1.0
./fall_img_train/chute04/cam2/171.jpg,1.0
./fall_img_train/chute04/cam2/172.jpg,1.0
./fall_img_train/chute04/cam2/173.jpg,1.0
./fall_img_train/chute04/cam2/174.jpg,1.0
./fall_img_train/chute04/cam2/92.jpg,1.0
./fall_img_train/chute04/cam2/93.jpg,1.0
./fall_img_train/chute04/cam2/94.jpg,1.0
./fall_img_train/chute04/cam2/95.jpg,1.0
./fall_img_train/chute04/cam2/96.jpg,1.0
./fall_img_train/chute04/cam2/97.jpg,1.0
./fall_img_train/chute04/cam2/98.jpg,1.0
./fall_img_train/chute04/cam2/99.jpg,1.0
./fall_img_train/chute04/cam3/170.jpg,1.0
./fall_img_train/chute04/cam3/171.jpg,1.0
./fall_img_train/chute04/cam3/172.jpg,1.0
./fall_img_train/chute04/cam3/173.jpg,1.0
./fall_img_train/chute04/cam3/174.jpg,1.0
./fall_img_train/chute04/cam3/175.jpg,1.0
./fall_img_train/chute04/cam3/176.jpg,1.0
./fall_img_train/chute04/cam3/177.jpg,1.0
./fall_img_train/chute04/cam3/92.jpg,1.0
./fall_img_train/chute04/cam3/93.jpg,1.0
./fall_img_train/chute04/cam3/94.jpg,1.0
./fall_img_train/chute04/cam3/95.jpg,1.0
./fall_img_train/chute04/cam3/96.jpg,1.0
./fall_img_train/chute04/cam3/97.jpg,1.0
./fall_img_train/chute04/cam3/98.jpg,1.0
./fall_img_train/chute04/cam3/99.jpg,1.0
./fall_img_train/chute04/cam4/149.jpg,1.0
./fall_img_train/chute04/cam4/150.jpg,1.0
./fall_img_train/chute04/cam4/151.jpg,1.0
./fall_img_train/chute04/cam4/152.jpg,1.0
./fall_img_train/chute04/cam4/153.jpg,1.0
./fall_img_train/chute04/cam4/154.jpg,1.0
./fall_img_train/chute04/cam4/155.jpg,1.0
./fall_img_train/chute04/cam4/156.jpg,1.0
./fall_img_train/chute04/cam4/71.jpg,1.0
./fall_img_train/chute04/cam4/72.jpg,1.0
./fall_img_train/chute04/cam4/73.jpg,1.0
./fall_img_train/chute04/cam4/74.jpg,1.0
./fall_img_train/chute04/cam4/75.jpg,1.0
./fall_img_train/chute04/cam4/76.jpg,1.0
./fall_img_train/chute04/cam4/77.jpg,1.0
./fall_img_train/chute04/cam4/78.jpg,1.0
./fall_img_train/chute04/cam5/166.jpg,1.0
./fall_img_train/chute04/cam5/167.jpg,1.0
./fall_img_train/chute04/cam5/168.jpg,1.0
./fall_img_train/chute04/cam5/169.jpg,1.0
./fall_img_train/chute04/cam5/170.jpg,1.0
./fall_img_train/chute04/cam5/171.jpg,1.0
./fall_img_train/chute04/cam5/172.jpg,1.0
./fall_img_train/chute04/cam5/173.jpg,1.0
./fall_img_train/chute04/cam5/87.jpg,1.0
./fall_img_train/chute04/cam5/88.jpg,1.0
./fall_img_train/chute04/cam5/89.jpg,1.0
./fall_img_train/chute04/cam5/90.jpg,1.0
./fall_img_train/chute04/cam5/91.jpg,1.0
./fall_img_train/chute04/cam5/92.jpg,1.0
./fall_img_train/chute04/cam5/93.jpg,1.0
./fall_img_train/chute04/cam5/94.jpg,1.0
./fall_img_train/chute04/cam6/100.jpg,1.0
./fall_img_train/chute04/cam6/170.jpg,1.0
./fall_img_train/chute04/cam6/171.jpg,1.0
./fall_img_train/chute04/cam6/172.jpg,1.0
./fall_img_train/chute04/cam6/173.jpg,1.0
./fall_img_train/chute04/cam6/174.jpg,1.0
./fall_img_train/chute04/cam6/175.jpg,1.0
./fall_img_train/chute04/cam6/176.jpg,1.0
./fall_img_train/chute04/cam6/177.jpg,1.0
./fall_img_train/chute04/cam6/93.jpg,1.0
./fall_img_train/chute04/cam6/94.jpg,1.0
./fall_img_train/chute04/cam6/95.jpg,1.0
./fall_img_train/chute04/cam6/96.jpg,1.0
./fall_img_train/chute04/cam6/97.jpg,1.0
./fall_img_train/chute04/cam6/98.jpg,1.0
./fall_img_train/chute04/cam6/99.jpg,1.0
./fall_img_train/chute04/cam7/100.jpg,1.0
./fall_img_train/chute04/cam7/169.jpg,1.0
./fall_img_train/chute04/cam7/170.jpg,1.0
./fall_img_train/chute04/cam7/171.jpg,1.0
./fall_img_train/chute04/cam7/172.jpg,1.0
./fall_img_train/chute04/cam7/173.jpg,1.0
./fall_img_train/chute04/cam7/174.jpg,1.0
./fall_img_train/chute04/cam7/175.jpg,1.0
./fall_img_train/chute04/cam7/176.jpg,1.0
./fall_img_train/chute04/cam7/93.jpg,1.0
./fall_img_train/chute04/cam7/94.jpg,1.0
./fall_img_train/chute04/cam7/95.jpg,1.0
./fall_img_train/chute04/cam7/96.jpg,1.0
./fall_img_train/chute04/cam7/97.jpg,1.0
./fall_img_train/chute04/cam7/98.jpg,1.0
./fall_img_train/chute04/cam7/99.jpg,1.0
./fall_img_train/chute04/cam8/163.jpg,1.0
./fall_img_train/chute04/cam8/164.jpg,1.0
./fall_img_train/chute04/cam8/165.jpg,1.0
./fall_img_train/chute04/cam8/166.jpg,1.0
./fall_img_train/chute04/cam8/167.jpg,1.0
./fall_img_train/chute04/cam8/168.jpg,1.0
./fall_img_train/chute04/cam8/169.jpg,1.0
./fall_img_train/chute04/cam8/170.jpg,1.0
./fall_img_train/chute04/cam8/87.jpg,1.0
./fall_img_train/chute04/cam8/88.jpg,1.0
./fall_img_train/chute04/cam8/89.jpg,1.0
./fall_img_train/chute04/cam8/90.jpg,1.0
./fall_img_train/chute04/cam8/91.jpg,1.0
./fall_img_train/chute04/cam8/92.jpg,1.0
./fall_img_train/chute04/cam8/93.jpg,1.0
./fall_img_train/chute04/cam8/94.jpg,1.0
./fall_img_train/chute05/cam1/82.jpg,1.0
./fall_img_train/chute05/cam1/83.jpg,1.0
./fall_img_train/chute05/cam1/84.jpg,1.0
./fall_img_train/chute05/cam1/85.jpg,1.0
./fall_img_train/chute05/cam1/86.jpg,1.0
./fall_img_train/chute05/cam1/87.jpg,1.0
./fall_img_train/chute05/cam1/88.jpg,1.0
./fall_img_train/chute05/cam1/89.jpg,1.0
./fall_img_train/chute05/cam2/84.jpg,1.0
./fall_img_train/chute05/cam2/85.jpg,1.0
./fall_img_train/chute05/cam2/86.jpg,1.0
./fall_img_train/chute05/cam2/87.jpg,1.0
./fall_img_train/chute05/cam2/88.jpg,1.0
./fall_img_train/chute05/cam2/89.jpg,1.0
./fall_img_train/chute05/cam2/90.jpg,1.0
./fall_img_train/chute05/cam2/91.jpg,1.0
./fall_img_train/chute05/cam3/79.jpg,1.0
./fall_img_train/chute05/cam3/80.jpg,1.0
./fall_img_train/chute05/cam3/81.jpg,1.0
./fall_img_train/chute05/cam3/82.jpg,1.0
./fall_img_train/chute05/cam3/83.jpg,1.0
./fall_img_train/chute05/cam3/84.jpg,1.0
./fall_img_train/chute05/cam3/85.jpg,1.0
./fall_img_train/chute05/cam3/86.jpg,1.0
./fall_img_train/chute05/cam4/81.jpg,1.0
./fall_img_train/chute05/cam4/82.jpg,1.0
./fall_img_train/chute05/cam4/83.jpg,1.0
./fall_img_train/chute05/cam4/84.jpg,1.0
./fall_img_train/chute05/cam4/85.jpg,1.0
./fall_img_train/chute05/cam4/86.jpg,1.0
./fall_img_train/chute05/cam4/87.jpg,1.0
./fall_img_train/chute05/cam4/88.jpg,1.0
./fall_img_train/chute05/cam5/82.jpg,1.0
./fall_img_train/chute05/cam5/83.jpg,1.0
./fall_img_train/chute05/cam5/84.jpg,1.0
./fall_img_train/chute05/cam5/85.jpg,1.0
./fall_img_train/chute05/cam5/86.jpg,1.0
./fall_img_train/chute05/cam5/87.jpg,1.0
./fall_img_train/chute05/cam5/88.jpg,1.0
./fall_img_train/chute05/cam5/89.jpg,1.0
./fall_img_train/chute05/cam6/84.jpg,1.0
./fall_img_train/chute05/cam6/85.jpg,1.0
./fall_img_train/chute05/cam6/86.jpg,1.0
./fall_img_train/chute05/cam6/87.jpg,1.0
./fall_img_train/chute05/cam6/88.jpg,1.0
./fall_img_train/chute05/cam6/89.jpg,1.0
./fall_img_train/chute05/cam6/90.jpg,1.0
./fall_img_train/chute05/cam6/91.jpg,1.0
./fall_img_train/chute05/cam7/84.jpg,1.0
./fall_img_train/chute05/cam7/85.jpg,1.0
./fall_img_train/chute05/cam7/86.jpg,1.0
./fall_img_train/chute05/cam7/87.jpg,1.0
./fall_img_train/chute05/cam7/88.jpg,1.0
./fall_img_train/chute05/cam7/89.jpg,1.0
./fall_img_train/chute05/cam7/90.jpg,1.0
./fall_img_train/chute05/cam7/91.jpg,1.0
./fall_img_train/chute05/cam8/79.jpg,1.0
./fall_img_train/chute05/cam8/80.jpg,1.0
./fall_img_train/chute05/cam8/81.jpg,1.0
./fall_img_train/chute05/cam8/82.jpg,1.0
./fall_img_train/chute05/cam8/83.jpg,1.0
./fall_img_train/chute05/cam8/84.jpg,1.0
./fall_img_train/chute05/cam8/85.jpg,1.0
./fall_img_train/chute05/cam8/86.jpg,1.0
./fall_img_train/chute06/cam1/149.jpg,1.0
./fall_img_train/chute06/cam1/150.jpg,1.0
./fall_img_train/chute06/cam1/151.jpg,1.0
./fall_img_train/chute06/cam1/152.jpg,1.0
./fall_img_train/chute06/cam1/153.jpg,1.0
./fall_img_train/chute06/cam1/154.jpg,1.0
./fall_img_train/chute06/cam1/155.jpg,1.0
./fall_img_train/chute06/cam1/156.jpg,1.0
./fall_img_train/chute06/cam2/174.jpg,1.0
./fall_img_train/chute06/cam2/175.jpg,1.0
./fall_img_train/chute06/cam2/176.jpg,1.0
./fall_img_train/chute06/cam2/177.jpg,1.0
./fall_img_train/chute06/cam2/178.jpg,1.0
./fall_img_train/chute06/cam2/179.jpg,1.0
./fall_img_train/chute06/cam2/180.jpg,1.0
./fall_img_train/chute06/cam2/181.jpg,1.0
./fall_img_train/chute06/cam3/176.jpg,1.0
./fall_img_train/chute06/cam3/177.jpg,1.0
./fall_img_train/chute06/cam3/178.jpg,1.0
./fall_img_train/chute06/cam3/179.jpg,1.0
./fall_img_train/chute06/cam3/180.jpg,1.0
./fall_img_train/chute06/cam3/181.jpg,1.0
./fall_img_train/chute06/cam3/182.jpg,1.0
./fall_img_train/chute06/cam3/183.jpg,1.0
./fall_img_train/chute06/cam4/172.jpg,1.0
./fall_img_train/chute06/cam4/173.jpg,1.0
./fall_img_train/chute06/cam4/174.jpg,1.0
./fall_img_train/chute06/cam4/175.jpg,1.0
./fall_img_train/chute06/cam4/176.jpg,1.0
./fall_img_train/chute06/cam4/177.jpg,1.0
./fall_img_train/chute06/cam4/178.jpg,1.0
./fall_img_train/chute06/cam4/179.jpg,1.0
./fall_img_train/chute06/cam5/172.jpg,1.0
./fall_img_train/chute06/cam5/173.jpg,1.0
./fall_img_train/chute06/cam5/174.jpg,1.0
./fall_img_train/chute06/cam5/175.jpg,1.0
./fall_img_train/chute06/cam5/176.jpg,1.0
./fall_img_train/chute06/cam5/177.jpg,1.0
./fall_img_train/chute06/cam5/178.jpg,1.0
./fall_img_train/chute06/cam5/179.jpg,1.0
./fall_img_train/chute06/cam6/175.jpg,1.0
./fall_img_train/chute06/cam6/176.jpg,1.0
./fall_img_train/chute06/cam6/177.jpg,1.0
./fall_img_train/chute06/cam6/178.jpg,1.0
./fall_img_train/chute06/cam6/179.jpg,1.0
./fall_img_train/chute06/cam6/180.jpg,1.0
./fall_img_train/chute06/cam6/181.jpg,1.0
./fall_img_train/chute06/cam6/182.jpg,1.0
./fall_img_train/chute06/cam7/175.jpg,1.0
./fall_img_train/chute06/cam7/176.jpg,1.0
./fall_img_train/chute06/cam7/177.jpg,1.0
./fall_img_train/chute06/cam7/178.jpg,1.0
./fall_img_train/chute06/cam7/179.jpg,1.0
./fall_img_train/chute06/cam7/180.jpg,1.0
./fall_img_train/chute06/cam7/181.jpg,1.0
./fall_img_train/chute06/cam7/182.jpg,1.0
./fall_img_train/chute06/cam8/174.jpg,1.0
./fall_img_train/chute06/cam8/175.jpg,1.0
./fall_img_train/chute06/cam8/176.jpg,1.0
./fall_img_train/chute06/cam8/177.jpg,1.0
./fall_img_train/chute06/cam8/178.jpg,1.0
./fall_img_train/chute06/cam8/179.jpg,1.0
./fall_img_train/chute06/cam8/180.jpg,1.0
./fall_img_train/chute06/cam8/181.jpg,1.0
./fall_img_train/chute07/cam1/127.jpg,1.0
./fall_img_train/chute07/cam1/128.jpg,1.0
./fall_img_train/chute07/cam1/129.jpg,1.0
./fall_img_train/chute07/cam1/130.jpg,1.0
./fall_img_train/chute07/cam1/131.jpg,1.0
./fall_img_train/chute07/cam1/132.jpg,1.0
./fall_img_train/chute07/cam1/133.jpg,1.0
./fall_img_train/chute07/cam1/134.jpg,1.0
./fall_img_train/chute07/cam1/211.jpg,1.0
./fall_img_train/chute07/cam1/212.jpg,1.0
./fall_img_train/chute07/cam1/213.jpg,1.0
./fall_img_train/chute07/cam1/214.jpg,1.0
./fall_img_train/chute07/cam1/215.jpg,1.0
./fall_img_train/chute07/cam1/216.jpg,1.0
./fall_img_train/chute07/cam1/217.jpg,1.0
./fall_img_train/chute07/cam1/218.jpg,1.0
./fall_img_train/chute07/cam2/124.jpg,1.0
./fall_img_train/chute07/cam2/125.jpg,1.0
./fall_img_train/chute07/cam2/126.jpg,1.0
./fall_img_train/chute07/cam2/127.jpg,1.0
./fall_img_train/chute07/cam2/128.jpg,1.0
./fall_img_train/chute07/cam2/129.jpg,1.0
./fall_img_train/chute07/cam2/130.jpg,1.0
./fall_img_train/chute07/cam2/131.jpg,1.0
./fall_img_train/chute07/cam2/207.jpg,1.0
./fall_img_train/chute07/cam2/208.jpg,1.0
./fall_img_train/chute07/cam2/209.jpg,1.0
./fall_img_train/chute07/cam2/210.jpg,1.0
./fall_img_train/chute07/cam2/211.jpg,1.0
./fall_img_train/chute07/cam2/212.jpg,1.0
./fall_img_train/chute07/cam2/213.jpg,1.0
./fall_img_train/chute07/cam2/214.jpg,1.0
./fall_img_train/chute07/cam3/125.jpg,1.0
./fall_img_train/chute07/cam3/126.jpg,1.0
./fall_img_train/chute07/cam3/127.jpg,1.0
./fall_img_train/chute07/cam3/128.jpg,1.0
./fall_img_train/chute07/cam3/129.jpg,1.0
./fall_img_train/chute07/cam3/130.jpg,1.0
./fall_img_train/chute07/cam3/131.jpg,1.0
./fall_img_train/chute07/cam3/132.jpg,1.0
./fall_img_train/chute07/cam3/208.jpg,1.0
./fall_img_train/chute07/cam3/209.jpg,1.0
./fall_img_train/chute07/cam3/210.jpg,1.0
./fall_img_train/chute07/cam3/211.jpg,1.0
./fall_img_train/chute07/cam3/212.jpg,1.0
./fall_img_train/chute07/cam3/213.jpg,1.0
./fall_img_train/chute07/cam3/214.jpg,1.0
./fall_img_train/chute07/cam3/215.jpg,1.0
./fall_img_train/chute07/cam4/121.jpg,1.0
./fall_img_train/chute07/cam4/122.jpg,1.0
./fall_img_train/chute07/cam4/123.jpg,1.0
./fall_img_train/chute07/cam4/124.jpg,1.0
./fall_img_train/chute07/cam4/125.jpg,1.0
./fall_img_train/chute07/cam4/126.jpg,1.0
./fall_img_train/chute07/cam4/127.jpg,1.0
./fall_img_train/chute07/cam4/128.jpg,1.0
./fall_img_train/chute07/cam4/204.jpg,1.0
./fall_img_train/chute07/cam4/205.jpg,1.0
./fall_img_train/chute07/cam4/206.jpg,1.0
./fall_img_train/chute07/cam4/207.jpg,1.0
./fall_img_train/chute07/cam4/208.jpg,1.0
./fall_img_train/chute07/cam4/209.jpg,1.0
./fall_img_train/chute07/cam4/210.jpg,1.0
./fall_img_train/chute07/cam4/211.jpg,1.0
./fall_img_train/chute07/cam5/121.jpg,1.0
./fall_img_train/chute07/cam5/122.jpg,1.0
./fall_img_train/chute07/cam5/123.jpg,1.0
./fall_img_train/chute07/cam5/124.jpg,1.0
./fall_img_train/chute07/cam5/125.jpg,1.0
./fall_img_train/chute07/cam5/126.jpg,1.0
./fall_img_train/chute07/cam5/127.jpg,1.0
./fall_img_train/chute07/cam5/128.jpg,1.0
./fall_img_train/chute07/cam5/204.jpg,1.0
./fall_img_train/chute07/cam5/205.jpg,1.0
./fall_img_train/chute07/cam5/206.jpg,1.0
./fall_img_train/chute07/cam5/207.jpg,1.0
./fall_img_train/chute07/cam5/208.jpg,1.0
./fall_img_train/chute07/cam5/209.jpg,1.0
./fall_img_train/chute07/cam5/210.jpg,1.0
./fall_img_train/chute07/cam5/211.jpg,1.0
./fall_img_train/chute07/cam6/125.jpg,1.0
./fall_img_train/chute07/cam6/126.jpg,1.0
./fall_img_train/chute07/cam6/127.jpg,1.0
./fall_img_train/chute07/cam6/128.jpg,1.0
./fall_img_train/chute07/cam6/129.jpg,1.0
./fall_img_train/chute07/cam6/130.jpg,1.0
./fall_img_train/chute07/cam6/131.jpg,1.0
./fall_img_train/chute07/cam6/132.jpg,1.0
./fall_img_train/chute07/cam6/208.jpg,1.0
./fall_img_train/chute07/cam6/209.jpg,1.0
